album_id,album_name,release_date,total_tracks
1335,The Trinity,2005-09-27,18
1336,Funk Wav Bounces Vol.1,2017-06-30,10
1337,Warrior (Expanded Edition),2012-11-30,24
1338,Epiphany (Expanded Edition),2007-06-05,20
1339,One Kiss (with Dua Lipa),2018-04-06,1
1340,FutureSex/LoveSounds,2006-09-12,12
1341,My House,2015-04-07,7
1342,Queen Of The Clouds,2014-01-01,16
1343,Beautiful Girls,2007-07-23,1
1344,DNCE,2016-11-18,14
1345,Country Grammar,2000-06-27,17
1346,Raise Your Glass,2010-10-05,2
1347,Whatever,2024-01-19,1
1348,Blackout,2007-10-25,15
1349,Skin,2016-05-27,16
1350,Hot Shot,2000-08-08,15
1351,Wild Ones,2012-06-22,10
1352,The Papercut Chronicles II,2011-11-11,11
1353,"Double Life (From ""Despicable Me 4"")",2024-06-14,1
1354,An Evening With Silk Sonic,2021-11-11,10
1355,Hot Pink,2019-11-07,12
1356,Walking On A Dream,2008-01-01,11
1357,Baby Don't Hurt Me,2023-04-06,2
1358,Rokstarr,2010-01-01,11
1359,THIS IS... ICONA POP,2013-08-27,11
1360,G I R L,2014-03-03,11
1361,Turning Point,2004-12-06,13
1362,Born This Way,2011-01-01,14
1363,All Or Nothing,2009-01-01,16
1364,Nothing but the Beat 2.0,2011-08-24,23
1365,Dua Lipa (Deluxe),2017-06-02,17
1366,Dutty Rock (20th Anniversary),2022-11-11,21
1367,Mad Love The Prequel,2018-06-29,9
1368,Hybrid,2019-05-24,10
1369,Hold You,2010-07-16,15
1370,Good Life,2017-05-26,10
1371,Get Busy (Odd Mob Club Mix),2024-05-24,1
1372,Tomahawk Technique,2012-04-09,10
1373,King Of The Dancehall,2016-06-10,22
1374,African Giant,2019-07-24,19
1375,Gyal You a Party Animal,,1
1376,FIXTAPE,2020-08-07,19
1377,Only Hits,2006-11-07,12
1378,Art And Life,2000-01-01,17
1379,Collie Buddz,2007-07-02,13
1380,No Games,2009-10-27,14
1381,Never Gets Late Here,2024-05-24,14
1382,Shabba Madda Pot - Single,2015-05-12,1
1383,10,2021-08-06,15
1384,Kontrol,2016-05-09,1
1385,African Giant,2019-07-25,19
1386,Take It Easy,2023-09-29,12
1387,Go Down Deh (feat. Sean Paul & Shaggy),2021-04-30,1
1388,Sittin' On Top Of The World,2023-06-01,1
1389,Contra La Pared,2019-03-14,2
1390,'Til Shiloh (25th Anniversary Edition),2020-12-18,20
1391,Wine Slow,2013-07-09,1
1392,Wild n Rich,2023-11-03,2
1393,Mr Vegas: The Hits,,18
1394,Dread & Terrible,2014-04-01,10
1395,Bruk off Yuh Back,2016-12-22,1
1396,Gyal You a Party Animal (Remix),2016-10-12,1
1397,Liki Tiki (Reggae Remix),2023-04-28,2
1398,Heathens,2016-06-16,1
1399,My Type - Single,2018-03-09,2
1400,Shen Yeng Anthem,2018-05-25,2
1401,We Caa Done (feat. Drake),2023-01-06,1
1402,16 Shots,2017-05-22,1
1403,W (feat. Gunna),2019-11-26,1
1404,Chronology,2017-07-07,16
1405,Boasty (feat. Idris Elba),2019-01-22,1
1406,Crocodile Teeth,2020-09-21,1
1407,Lava Ground,2006-08-01,18
1408,Back To Basics,2004-01-01,15
1409,Fast Wine,2016-12-22,1
1410,Talibans II,2023-07-20,1
1411,Folklore Riddim,2017-11-08,4
1412,Rumors,2015-10-16,12
1413,Reggae Gold 1993,2007-12-04,16
1414,Gal Policy,2020-06-16,3
1415,Parables,2006-11-14,15
1416,Gogo,2023-12-08,1
1417,Foreplay,2019-12-08,1
1418,Work Permit Riddim,2014-05-20,10
1419,Hurtin' Me,2017-08-10,1
1420,SHH,2024-02-16,1
1421,Maestro,2006-08-15,19
1422,The Gaza Don,2011-05-04,8
1423,ALPHA,2022-03-11,14
1424,Hold You Down,2024-04-19,1
1425,Cold Outside,2021-10-14,1
1426,When You Feel Lonely - Single,2012-06-19,1
1427,Lumbah,2024-02-07,1
1428,Tropical Storm,2002-01-01,13
1429,B. D’OR (feat. Wizkid),2021-12-14,1
1430,Nursery Rhymes,2023-12-16,1
1431,Happy Birthday,2024-01-24,1
1432,Take A Look In The Mirror,2003-11-19,13
1433,Lighter (with Tarrus Riley & Rvssian),2020-10-23,1
1434,Gifted,2022-03-25,10
1435,Forever,2018-07-20,17
1436,Repentless,2015-09-11,12
1437,Magma,2016-06-17,10
1438,The Way It Ends,2020-06-05,11
1439,The Death We Seek,2023-05-05,10
1440,A Quiet Place to Die,2020-09-25,11
1441,Kostolom,,12
1442,VIKING,2023-07-28,1
1443,Kid Of Darkness,2024-05-28,2
1444,Look at Yourself,2017-03-03,13
1445,From Mars to Sirius,2005-09-07,12
1446,Lost in the Dark,2024-02-06,1
1447,Conflict,2024-02-28,1
1448,The Last Rager,2019-10-11,4
1449,Clayman,2000-07-03,13
1450,In Darkness,2019-10-11,15
1451,1984,2022-08-09,1
1452,Anomaly / Drift,2023-05-16,2
1453,The Black Crown,2012-06-19,11
1454,Dig Deep,,9
1455,Foregone,2023-02-10,12
1456,Treehouse,2016-06-17,12
1457,Twilight Of The Thunder God,2008-09-30,10
1458,Forgive and Forget (feat. Fit For A King),2024-07-12,1
1459,No Sleep,2016-06-29,10
1460,Hindsight,2020-06-26,13
1461,Shadows Inside,2017-06-02,10
1462,Hate,2013-04-05,10
1463,L'Enfant Sauvage (Special Edition),2012-06-26,13
1464,Fortitude,2021-04-30,11
1465,God Hates Us All,2001-09-11,13
1466,Jomsviking,2016-03-25,11
1467,Bite Your Tongue,2023-04-27,1
1468,The Interstice,2018-09-14,5
1469,Built from War,2020-07-31,5
1470,Put Your Back Into The Oar,2022-02-17,1
1471,"Slamaholics, Vol. 2",2023-09-08,6
1472,Are You Dead Yet?,2005-01-01,10
1473,Handshakes With Snakes,2023-02-24,1
1474,Pizza,2018-07-06,1
1475,King of the Rats,2021-05-26,1
1476,Our Endless War,2014-05-27,12
1477,Torture,2012-03-13,12
1478,About That Life,2013-06-25,14
1479,Reroute To Remain,2002-09-03,17
1480,The way of all flesh,2008-10-13,12
1481,Matriarch,2015-05-04,12
1482,Dedication To Flesh,2022-08-19,12
1483,Waldschrein,2013-08-09,5
1484,Tempo of the Damned,2004-02-02,10
1485,"I, The Mask",2019-03-01,12
1486,Fracture,2020-05-29,10
1487,The Place I Feel Safest,2017-06-16,13
1488,New Demons,2013-10-22,12
1489,Eternal Nightmare,2018-07-13,11
1490,Evergreen,2019-04-19,9
1491,War Eternal,2014-06-10,14
1492,Aftermath,2024-06-13,1
1493,The Cleansing,2008-07-13,13
1494,Saving Up,2023-10-06,1
1495,Sugar,2015-09-25,15
1496,Ferrari,2022-04-01,1
1497,"Patadas de Ahogado / LATÍN MAFIA, HUMBE (Rework)",2024-02-22,1
1498,Lose Control,2023-05-12,1
1499,Eat Your Man (with Nelly Furtado),2023-06-02,1
1500,Miracle Maker,2022-07-14,1
1501,Honey Boy (feat. Nile Rodgers & Shenseea),2024-05-03,1
1502,Pump It Up,2020-03-12,2
1503,It's That Time (FISHER Remix),2024-06-21,3
1504,Cola,2017-10-27,2
1505,Substitution (feat. Julian Perretta),2023-03-30,2
1506,Lose My Mind,2023-03-10,1
1507,Define,2015-07-24,1
1508,Morenita,2021-06-25,2
1509,The Rapture Pt.III,2023-06-09,1
1510,San Frandisco,2019-09-20,2
1511,Drums (Feat. Kim Petras),2023-10-06,1
1512,Take It,2018-07-27,1
1513,Wicked Games (feat. Anna Naklab) [Radio Edit],2013-09-19,1
1514,Wild,2024-03-22,1
1515,More,2016-02-05,2
1516,You,2016-09-16,1
1517,Beat Of Your Heart,2024-01-26,2
1518,girl$ (Layton Giordani Remix),2024-07-19,2
1519,Sonnentanz,2013-01-01,8
1520,Marianela (Qué Pasa),2022-11-25,2
1521,We Groovin (with Jazzy),2024-03-01,1
1522,Exotica,2021-10-15,14
1523,Netzwerk (Deluxe),2014-07-28,15
1524,Jubel,2014-03-11,2
1525,Antibodies,2021-07-02,4
1526,Pump the Brakes,2021-03-26,1
1527,Sete,2022-03-25,1
1528,Les Gout,2022-09-09,1
1529,Seve (Radio Edit),2015-01-26,1
1530,Aguila (feat. Cumbiafrica),2022-07-22,1
1531,Ghostkeeper,2020-02-21,2
1532,I Adore You (feat. Daecolm),2024-07-19,1
1533,Something On My Mind,2023-09-08,1
1534,Thandaza,2024-03-15,1
1535,The Wanderings Of The Avener,2015-11-06,19
1536,Always,2017-11-10,1
1537,Heartbreaker,2024-06-21,2
1538,U Got Me,2020-06-12,1
1539,The Space In Between (Ben Böhmer Remix),2018-06-29,1
1540,It's That Time,2023-04-21,2
1541,Hold This Memory,2022-09-23,1
1542,WTF (feat. Amber Van Day),2018-11-30,1
1543,The Album,2019-11-15,18
1544,Sorry (with Madonna),2023-02-10,1
1545,Ferrari (Oliver Heldens Remix),2022-08-19,2
1546,Drums (Feat. Kim Petras) [Tiesto Remix],2024-01-12,2
1547,Rockstar,2019-06-21,1
1548,Champion,2023-08-25,1
1549,Woke up in Bangkok,2018-05-18,1
1550,Better Times,2023-06-09,2
1551,Bloom,2022-06-17,1
1552,Miracle - RÜFÜS DU SOL Remix,2023-10-13,2
1553,Strangers (with Mansionair),2021-11-18,1
1554,Feel Good,2016-02-27,1
1555,"The Essential Earth, Wind & Fire",2014-03-25,35
1556,Exotica (Deluxe),2022-03-04,17
1557,Saving Up (Odd Mob Remix),2024-01-26,2
1558,La Verdolaga (feat. Totó La Momposina),2024-06-28,1
1559,El Sueno,2022-02-18,2
1560,Number 1,2023-07-21,1
1561,"Breathe, Be Happy",2020-01-31,1
1562,If This Is House I Want My Money Back 3,2014-05-09,12
1563,Bloom (Brendan Mills Remix),2024-04-04,1
1564,Beautiful People (Obskür Remix),2022-06-22,1
1565,Be Randy,2017-07-14,1
1566,Only Way Is Up (feat. Izzy Bizu),2024-06-07,1
1567,Spring Embers,2023-04-14,2
1568,Mamma Mia (feat. Amber Van Day),2019-04-19,1
1569,Death Note,2023-10-27,1
1570,Fine Fine Baby (with Kah-Lo),2023-12-01,1
1571,Father Ocean,2018-12-07,2
1572,Remote Control (Remixed),2017-05-19,17
1573,Sunday,2015-07-03,10
1574,Nympho,2005-07-04,13
1575,Disconnected,2021-12-10,1
1576,Let You Know (Summer Edit),2021-07-30,1
1577,California Dreamin',2023-06-23,3
1578,Come With Me (Remixes),2014-02-04,9
1579,Thunder,2023-04-20,1
1580,Wings (I Won't Let You Down),2022-12-02,1
1581,Uncovered,2017-09-29,18
1582,Wake Up! (feat. Kaleta),2022-06-03,2
1583,Do No More,2023-07-28,1
1584,Don't Look Down,2024-04-19,1
1585,Chasing Highs,2021-04-12,22
1586,Love Like This,2015-03-19,1
1587,Into The Bloom,2023-12-01,2
1588,Soulmatic,2017-10-20,13
1589,I Was Lovin' You (feat. Dots Per Inch & Ayak) [Remixes],2019-08-16,3
1590,Somethin’ Here (Original Mix),2017-07-07,1
1591,One Black Water (feat. Ann Saunderson),2000-01-01,5
1592,Forevernevermore,2000-01-01,9
1593,Moodymann,2014-01-27,27
1594,Black Mahogani,2004-04-01,10
1595,Something Here for the Club (Vocal),2018-09-14,1
1596,Innovator (Mayday),2013-10-20,29
1597,"Side Trakx, Vol, 5",2017-08-01,4
1598,Galaxy 2 Galaxy: A High Tech Jazz Compilation,,22
1599,SIGHT SOUND AND SPACE,2019-09-23,27
1600,Dance to My Beat,2024-06-28,2
1601,Thank You for Letting Me Be Myself,2017-08-02,16
1602,Something Here for the Club (Instrumental),2018-09-14,1
1603,Play in the Dark,2021-02-19,3
1604,Broken Knowz,2016-11-25,9
1605,You Want,2020-02-04,14
1606,Juan Atkins & Moritz von Oswald Present Borderland: Transport,2016-04-29,7
1607,Silence In The Secret Garden,2003-02-06,10
1608,TALA,2018-11-09,11
1609,Straight Up Detroit Shit 2013,2013-03-25,33
1610,The Melody (Versus Edit Version),2017-12-15,1
1611,Shari Vari Remixes Double Ep.,2000-01-01,11
1612,Lifestyles Of The Laptop Café,2001-09-03,8
1613,Love's Got Me High (Systematic Presents Lost Treasures Vol. 1),2011-10-26,2
1614,Starlight,2008-08-01,10
1615,Mini World,2014-01-01,10
1616,Journey of the Deep Sea Dweller IV,2013-12-16,16
1617,Back To Basics (Part 1),2004-04-02,2
1618,Climax (Original Motion Picture Soundtrack),2020-07-07,18
1619,I Love Your Girlfriend,2023-04-21,2
1620,What You Gonna Ask For,2019-08-16,2
1621,"Versus Remixes, Vol. 2",2018-05-04,5
1622,"Elaste, Vol. 4 - Meta Diso and Proto House, Original Ahead of their Time",2014-01-24,13
1623,Mirror Man,2020-11-20,14
1624,The Melody (Henrik Schwarz Remix),2018-04-12,1
1625,Paradise Garage: Inspirations,2018-10-12,12
1626,Enter (Deluxe Edition),2023-11-28,21
1627,HARD TIMES,2023-06-18,3
1628,DJ-Kicks (Peggy Gou) [DJ Mix],2019-06-28,19
1629,DJ-Kicks: Cinthie,2022-04-01,30
1630,Innovator - Soundtrack for the Tenth Planet,2020-02-28,7
1631,Lumartes,2021-06-04,1
1632,Hate,2023-11-03,1
1633,I.D.L.E.,2024-04-09,1
1634,Deeparture in Time - Revisited,2011-02-07,20
1635,Submerge Vol.1:Detroit Techno,2008-07-29,12
1636,The Album Formerly Known As ...,2007-03-14,12
1637,S.E.X - The Remixes,2017-08-03,4
1638,Carpe Diem,2017-06-09,4
1639,Sinner: KDJ-48,2019-06-21,7
1640,Future (feat. Inner City),2011-12-12,2
1641,White Horses,2024-03-04,1
1642,Psyche/BFC - DELUXE DIGITAL VERSION,2013-04-02,13
1643,Detroit Love Vol. 2 (DJ Mix),2019-05-17,19
1644,Montana,2024-07-11,4
1645,Smile,2021-03-12,4
1646,Confess to U,2017-08-02,2
1647,Twisted Disco 77,2018-09-19,1
1648,More Songs About Food and Revolutionary Art,2007-03-14,16
1649,"Love's Got Me High (Systematic Presents Lost Treasures, Vol. 2)",2012-03-15,2
1650,Journey of the Deep Sea Dweller II,2012-06-26,13
1651,DJ-Kicks (Robert Hood) [DJ Mix],2018-11-16,22
1652,Nocturbulous Behavior - The Mix,2009-04-01,24
1653,Can You Feel It (Kevin Saunderson Remix),2020-02-28,3
1654,Bass Into the Future,2023-08-04,1
1655,Somewhere In Detroit Mix Series Vol.1,2009-04-01,21
1656,Modjo (Remastered),,12
1657,"World, Hold On (FISHER Rework)",2022-09-02,1
1658,How Can You Mend A Broken Heart,2020-12-11,25
1659,The Very Best of Billy Ocean,2010-04-26,18
1660,20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor,2000-01-01,12
1661,Collected,2018-05-25,56
1662,Bag Raiders (Deluxe),2011-01-01,25
1663,All In a Night's Work (Expanded Version),2016-03-11,19
1664,"20th Century Masters: The Millennium Collection: Best Of The Temptations, Vol. 2 - The '70s, '80s, '90s",2000-01-11,11
1665,World Hold On (Children of the Sky) [Radio Edit],2006-06-06,1
1666,Destination Calabria,2007-02-19,12
1667,By Your Side,2012-09-17,14
1668,Hello,2010-12-14,7
1669,More Than A Woman (SG's Paradise Edit),2021-06-25,1
1670,20th Century Masters: The Millennium Collection: Best Of Olivia Newton-John,2002-02-05,12
1671,September,2018-04-17,15
1672,BOY,2020-05-08,18
1673,Down To Earth,2014-10-24,14
1674,ドライブが楽しくなる洋楽ヒッツ！70年代 DISCO,2023-05-30,33
1675,I Can't Wait: Collected,2019-03-15,19
1676,Crave You (Remixes),2010-03-26,8
1677,The Very Best Of The Dramatics,2007-01-01,18
1678,Shooting Stars,2009-01-01,3
1679,Pacific Standard Time,2012-07-09,16
1680,Let the Music Play,2006-01-01,15
1681,What A Feeling,2007-01-01,1
1682,The Definitive Collection,,20
1683,OOO Baby Baby: The Anthlogy,2002-09-17,52
1684,Romance,2014-02-24,5
1685,The Definitive Collection,2008-01-01,18
1686,20th Century Masters: The Millennium Collection: Best Of The Dazz Band,2001-01-01,11
1687,Analog Is On,2007-06-01,10
1688,Caravelle,2017-05-19,12
1689,Rock This Party (Everybody Dance Now),2006-08-22,1
1690,Ring My Bell,2005-09-26,9
1691,Polydans,2021-02-26,10
1692,The Ultimate Bee Gees,2009-11-03,40
1693,Natalie Cole Anthology,2003-01-01,31
1694,The Essential O'Jays,2008-06-10,35
1695,Great R&B,2009-01-01,15
1696,Intoxicated (Radio Edit),2015-10-02,1
1697,Paradise,2024-07-12,1
1698,"KC & the Sunshine Band, Pt. 3... and More",2004-10-26,16
1699,Illumination,,12
1700,Physical (Deluxe Edition),2021-10-22,31
1701,20 Greatest Hits,,20
1702,Strawberry Letter 23: The Very Best Of The Brothers Johnson,2003-01-01,20
1703,Baby I'm Yours,2010-02-15,7
1704,Zimmer,2019-09-27,13
1705,55,2016-03-04,15
1706,The Trammps,2009-01-01,14
1707,Knock on Wood: The Anthology,2016-11-18,27
1708,Elliot - EP,2013-08-19,4
1709,Straight From The Heart,2017-12-06,14
1710,times,2021-02-19,10
1711,Embrace,2023-09-22,10
1712,Foreign Language (10 Year Anniversary),2022-06-29,6
1713,Love Generation (Radio Edit),2005-06-20,1
1714,Dance Hits - 80s & 90s,2008-04-29,25
1715,My Lives,2005-11-22,69
1716,OASIS,2022-04-22,14
1717,Leila (Poolside Remix),,1
1718,George McCrae - Disco Pioneer,2019-10-18,25
1719,One On One,2023-12-08,1
1720,Automatic,2024-05-21,3
1721,Lola's Theme,2004-01-01,12
1722,Quack,2014-04-14,12
1723,Essential - Soul Love,2010-01-25,60
1724,D.J. Masters: Slammin' Jams,2001-02-27,10
1725,Playlist: The Best Of The Trammps,2016-06-17,20
1726,Best Of,2011-01-01,12
1727,Jetty,2024-04-05,1
1728,"7"" Singles",2022-06-17,23
1729,Everyone's a Winner,2019-12-27,4
1730,The Platinum Collection,2007-03-19,20
1731,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",2023-07-27,1
1732,Satellite,2024-04-18,1
1733,DJ Turn It Up,2023-05-19,1
1734,"2 RUFF, Vol. 1",2023-11-10,10
1735,Evolve,2023-05-12,14
1736,Immersion,2010-05-21,15
1737,Desire (with Dimension) [Sub Focus & Dimension],2018-09-14,1
1738,Solar System / Siren,2019-07-26,2
1739,Second Nature,2020-10-30,18
1740,In Silico,2008-05-09,10
1741,Halo,2023-06-02,1
1742,Cognition,2022-02-11,13
1743,Gold Dust,2010-07-30,6
1744,Balance,2024-03-15,1
1745,Lazers Not Included,2013-01-01,13
1746,Liquor & Cigarettes (feat. ArrDee),2023-09-15,1
1747,No More Idols,2011-01-01,15
1748,Where Do We Go (feat. Poppy Baskcomb),2023-02-10,1
1749,Gold Dust (Fox Stevenson Remix),2022-03-17,1
1750,Organ,2021-03-05,17
1751,Torus,2013-01-01,13
1752,Hold Your Colour,2007-05-19,14
1753,Elemental,2021-06-17,4
1754,Against The Tide,2023-01-17,1
1755,Sientelo,2021-08-31,1
1756,Ex Machina,2020-06-26,13
1757,"Infinity (feat. ILIRA, iiola & Tom Cane)",2023-03-31,1
1758,By Your Side,2020-09-11,1
1759,Elements,2017-06-23,15
1760,Paradise Lost,2016-03-18,14
1761,Ready To Fly (Sub Focus & Dimension),2022-10-07,1
1762,Bad Decisions,2024-04-26,4
1763,What Came Before,2022-06-10,13
1764,Kryptonite,2010-08-30,10
1765,Punching Holes,2024-03-08,3
1766,Immortal,2023-01-27,1
1767,Portals,2020-10-09,11
1768,Half Life,2022-05-27,14
1769,Come Down,2024-06-13,1
1770,Before You (goddard. Remix),2022-09-30,1
1771,Let Me Hold You (Grafix Remix),2023-03-31,1
1772,ASCEND,2019-08-16,17
1773,I Don’t Even Know You Anymore,2019-02-14,1
1774,Body Language,2024-05-02,1
1775,Oxygen,2016-06-24,15
1776,Stay (Maduk Remix),2018-01-24,1
1777,Off The Ground,2022-06-20,1
1778,Get Down Tonight,2023-11-17,1
1779,RTRN II JUNGLE,2019-05-31,12
1780,I Found You,2023-05-09,1
1781,Mystery Machine,2019-04-12,17
1782,Lies,2024-07-11,1
1783,Comedown,2024-02-09,1
1784,No Tomorrow (P Money x Whiney Remix),2024-02-22,2
1785,Raggamuffin SoundTape,2019-03-15,15
1786,FEEL,2021-06-16,1
1787,Tribe,2017-08-18,17
1788,This Moment,2024-01-19,1
1789,Kaleidoscope,2017-02-08,1
1790,Set Me Free,2021-11-26,1
1791,Nobody Likes The Records That I Play,2024-02-23,1
1792,Hell In High Heels (feat. Jazmine Johnson),2023-11-24,1
1793,Get To Me,2024-02-16,1
1794,Ecstasy,2024-01-12,2
1795,Warrior Sound (Deluxe Edition),2016-03-04,25
1796,After Dark,2022-09-23,14
1797,Falling,2024-02-08,1
1798,Colourfast,2023-09-08,2
1799,Supersonic (Basstripper Remix),2024-01-12,1
1800,Reworks I,2021-09-17,12
1801,ILLENIUM,2023-04-28,16
1802,Ground Shake,2022-10-07,1
1803,Not Even Love,2024-03-22,1
1804,Feel Something (With I Prevail),2020-04-03,1
1805,SONG REQUEST,2024-05-31,1
1806,Awake,2017-09-21,13
1807,"Iroko Showcase, Vol. 2: Memories",2016-05-02,12
1808,First Time (feat. Dylan Matthew),2018-10-12,1
1809,Back To U,2020-04-24,1
1810,Tooth & Rail EP,2018-09-14,4
1811,Good Things Fall Apart (with Jon Bellion),2019-05-13,1
1812,Hollow,2023-01-20,1
1813,Worlds Apart,2014-04-29,5
1814,SEE YOU DROP,2024-03-01,1
1815,All That Really Matters,2022-07-29,1
1816,Zombie (feat. Valerie Broussard),2023-10-27,1
1817,If Tomorrow Never Happens,2024-07-12,1
1818,The Early Sessions 1974-1982,2011-11-10,16
1819,I Can't Stop,,1
1820,Still the One,2022-05-07,1
1821,Story Of My Life (feat. Trippie Redd),2021-12-03,2
1822,Here With Me,2020-09-25,1
1823,Not Even Love (Armin van Buuren Remix),2024-06-07,1
1824,STFU,2023-09-22,1
1825,Eyes Wide Open,2023-11-03,13
1826,Worlds Away,2023-06-16,1
1827,Alive,2021-06-30,1
1828,Love Is Gone,2019-05-10,1
1829,On Repeat,2024-05-16,1
1830,Mad Ting,2024-07-03,1
1831,Ecstasy Of Soul,2022-12-14,1
1832,Keep U Warm (ft. Jordan Shaw),2024-04-26,1
1833,Superhuman,2017-06-23,1
1834,Easy Lover,2024-06-21,1
1835,Thief,2016-09-02,1
1836,Welcome Reality +,,17
1837,ASCEND (Tour Edits),2020-06-12,4
1838,10 Years of Seven Lions,2022-06-10,12
1839,Haunted Haus,2022-04-15,15
1840,Gassed Up,2022-01-06,1
1841,In The End,2024-03-15,1
1842,Northern Lights (Remixes),2017-06-09,8
1843,Potions,2019-05-31,1
1844,Another Me (with Dylan Matthew),2019-08-30,1
1845,Nightlight,2020-08-28,1
1846,Hold My Breath,2024-06-14,1
1847,Sentiment,2022-02-18,15
1848,Waves,2024-04-05,1
1849,Happier By Now,2024-02-23,1
1850,Fallen Embers,2021-07-16,14
1851,Island (feat. Nevve),2019-01-04,1
1852,Restraint,2022-10-21,1
1853,Ghost Planet,2019-07-24,7
1854,Dopamine,2024-06-12,1
1855,VOYD Vol. 1.5,2019-08-09,9
1856,Run,2020-03-18,1
1857,Where I Won't Be Found,2017-06-05,8
1858,Laserbeam,2022-06-24,1
1859,Kneel Before Me,2018-08-09,1
1860,Miss You,2021-09-03,1
1861,Better Off,2024-06-28,1
1862,Wish I Could Forget (with blackbear & Bring Me The Horizon),2023-05-19,1
1863,Dead To Me Slow + Reverb,2021-08-17,2
1864,Lost You (feat. Twin Shadow & D'Angelo Lacy),2014-11-04,1
1865,Riding the Roots Chariot,2013-03-26,16
1866,Floot Loops,2024-06-19,1
1867,Better Than Heaven,2020-05-21,1
1868,Ashes,2016-02-15,12
1869,Thief (Flux Pavilion Remix),2017-08-18,1
1870,Blood On Me,2020-08-21,1
1871,ACID,2024-04-17,1
1872,Falling Apart,2022-01-21,1
1873,Obsidian Vortex,2022-09-16,1
1874,Like I Usually Do,2013-05-15,7
1875,Подождём твою мать,,12
1876,SPARK,2022-01-28,1
1877,Play With Fire,2021-05-07,1
1878,Wide-Eyed,2018-07-20,15
1879,ANTIFRACTALS,2022-12-16,24
1880,Between Broken,2021-10-15,13
1881,Thrive,2022-09-22,10
1882,Shivering,2022-05-13,1
1883,Redo,2020-02-13,1
1884,Luv Me A Little,2023-01-20,1
1885,The Ultimate Bobby Darin,2004-11-23,17
1886,Miles On It,2024-05-03,1
1887,This Old Dog,2017-05-05,13
1888,2,2012-10-16,11
1889,Happier,2018-08-17,1
1890,Silence,2017-08-11,1
1891,Salad Days,2014-04-01,11
1892,places to be,2024-05-31,1
1893,Encore,2016-08-05,14
1894,Leave Before You Love Me,2021-05-21,1
1895,All Stand Together,2023-11-10,12
1896,Peace Is The Mission,2015-06-01,9
1897,Don't You Worry Child,2012-09-14,4
1898,The Middle,2018-01-23,1
1899,How Deep Is Your Love,2015-07-17,1
1900,Layers,2016-11-04,12
1901,Thank You (Not So Bad),2023-12-01,1
1902,DRIVE,2023-04-21,12
1903,Clarity,2012-01-01,10
1904,"She’s Gone, Dance On",2024-05-29,1
1905,Ride It,2019-07-26,1
1906,One Love (Deluxe),2009-08-21,31
1907,Day Breaks,2016-10-05,12
1908,My Way,2016-09-16,1
1909,LIFE'S A TRIP,2018-08-10,14
1910,You & Me (Rivo Remix),2023-12-22,1
1911,Levels,2011-10-28,4
1912,Sugar Papi,2023-11-03,11
1913,One Thing Right,2019-06-21,1
1914,More Than You Know,2017-07-28,15
1915,Golden Hour,2020-05-29,18
1916,Stories,2015-10-02,14
1917,Another One,2015-08-07,8
1918,Pharmacy,2015-06-05,13
1919,In the Name of Love,2016-07-29,1
1920,Numb,2022-06-10,1
1921,In My Mind,2018-06-08,1
1922,Stay,2017-02-23,1
1923,Diplo Presents Thomas Wesley: Chapter 2 - Swamp Savant,2023-07-28,23
1924,Paradise Again,2022-04-15,17
1925,For Life (feat. Nile Rodgers),2024-04-19,1
1926,U Are My High (with Future),2021-12-03,1
1927,It Ain't Me,2017-02-17,1
1928,Slide (feat. Frank Ocean & Migos),2017-02-24,1
1929,?,2018-03-16,18
1930,Scared to Be Lonely,2017-01-27,1
1931,Words (feat. Zara Larsson),2022-04-22,1
1932,You Know You Like It,2014-10-14,1
1933,It's Not Right But It's Okay,2024-02-23,1
1934,Drifting,2023-06-22,1
1935,Good Evening,2017-03-31,26
1936,When We Were Young (The Logical Song),2023-11-10,2
1937,Here With Me,2019-03-08,1
1938,Lioness,2024-06-07,1
1939,I Like It (with Nate Smith),2024-07-12,1
1940,Switch,2024-07-19,1
1941,Beggin',2023-04-20,1
1942,Skrillex and Diplo present Jack Ü,2015-02-24,10
1943,Higher Love,2019-06-28,1
1944,Still What I'm Looking For,2024-07-12,2
1945,adore u,2023-08-11,1
1946,AVĪCI (01),2017-08-10,6
1947,Cloud Nine,2016-05-13,15
1948,10:35,2022-11-03,1
1949,Actual Life (April 14 - December 17 2020),2021-04-15,17
1950,Cold Water,2016-07-22,1
1951,KYGO,2024-06-21,18
1952,Listen (Deluxe),2014-11-10,18
1953,Desire (with Sam Smith),2023-07-28,1
1954,The Difference,2020-03-11,1
1955,So Good,2017-03-17,15
1956,Cry Baby (Deluxe Edition),2015-08-14,16
1957,Deep Down (feat. Never Dull),2022-06-17,1
1958,Manic,2020-01-17,16
1959,Walking On A Dream (10th Anniversary Edition),2008-10-03,16
1960,WANT,2008-07-07,12
1961,K-12,2019-09-06,13
1962,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2013-04-19,1
1963,"Ride Or Die, Pt. 2",2024-04-18,2
1964,Visions,2012-02-21,13
1965,hopeless fountain kingdom (Deluxe Plus),2017-06-02,17
1966,HEAT,2024-06-14,4
1967,Hyperdrama,2024-04-26,13
1968,Discovery,2001-03-12,14
1969,Queen Of The Clouds,2014-09-24,19
1970,Pa'l Mundo,2005-01-01,22
1971,"Alright, Still (Bonus Track Version)",2006-05-08,13
