album_id,album_name,release_date,total_tracks
2962,The Melodic Blue,2021-09-10,16
2963,Graduation,2007-09-11,14
2964,Ehhthang Ehhthang,2024-04-05,12
2965,IGOR,2019-05-17,12
2966,SAVAGE MODE II,2020-10-02,15
2967,3D : The Remixes,2023-10-02,7
2968,Novacane,2011-01-01,1
2969,I NEVER LIKED YOU,2022-04-29,16
2970,Luv Is Rage 2 (Deluxe),2017-11-17,20
2971,meet the grahams,2024-05-03,1
2972,Cole World: The Sideline Story,2011-09-27,16
2973,Luv Is Rage 2,2017-08-25,16
2974,Jungle Rules,2017-07-14,18
2975,The Marshall Mathers LP,2000-05-23,18
2976,Stankonia,2000-10-31,24
2977,i am > i was,2018-12-21,15
2978,SPEAK NOW,2024-06-14,17
2979,I Am Not A Human Being II (Deluxe),2013-01-01,17
2980,To Pimp A Butterfly,2015-03-16,16
2981,The Forever Story (Extended Version),2022-10-31,16
2982,Push Ups,2024-04-19,1
2983,KEHLANI,2024-06-24,3
2984,Family Matters,2024-05-03,1
2985,Camp,2011-11-15,13
2986,Goblin,2011-05-09,18
2987,For All The Dogs,2023-10-06,23
2988,Somebody Save Me (feat. Jelly Roll),2024-07-10,1
2989,HNDRXX,2017-07-27,19
2990,No Flockin',2015-11-13,1
2991,Best Of,2013-07-30,22
2992,The Complete Capitol Hits Of Faron Young,2000-01-01,41
2993,20th Century Masters: The Millennium Collection: Best Of Webb Pierce,2001-01-01,12
2994,Psycho - The K-Ark and Allstar Recordings 1962-1969,2013-08-02,24
2995,The Essential Ray Price,2007-05-29,40
2996,The Definitive Collection,2006-06-06,25
2997,This Is My Blood,2011-07-15,11
2998,The Essential George Jones,,40
2999,22 Early Starday Recordings,,22
3000,20th Century Masters: The Millennium Collection: Best Of Ernest Tubb,2000-02-08,12
3001,Straight Line,2009-09-07,10
3002,Charlie Walker: Greatest Honky Tonk Hits,2003-11-12,21
3003,The Gospel Collection: George Jones Sings The Greatest Stories Ever Told,2003-04-01,24
3004,The Essential Carl Smith,2015-01-09,40
3005,Hits I Missed And One I Didn't,2005-01-01,12
3006,"The Garden Spot Programs, 1950",2014-05-13,24
3007,The Piano Legend (Remastered),2020-03-20,34
3008,Pictures From Life’s Other Side: The Man and His Music In Rare Recordings and Photos,2020-02-21,144
3009,The Full Discover Package,2007-08-21,15
3010,George Jones & Johnny Paycheck,,10
3011,Ain't the Reaping Ever Done? (1962-1976),2015-05-19,30
3012,For The Moment,2013-12-03,24
3013,Shadow On The Ground,2009-09-08,12
3014,New Country Hits,,12
3015,Walk Through This World With Me,,10
3016,The Proper Years,2020-07-24,38
3017,The Ultimate Collection,2002-07-23,42
3018,The Truth Will Set You Free,2006-02-28,12
3019,The Essential Stonewall Jackson,2019-11-08,50
3020,Amazing Grace,2013-01-01,12
3021,20 Original Classics,,20
3022,I'll Fly Away,2020-01-10,1
3023,Love Songs,2004-01-09,14
3024,Fine Country Wine,,10
3025,There Stands The Glass: The Sun Records Sessions,2024-05-10,25
3026,The Late Great,,10
3027,All Time Greatest Hits,2000-10-19,30
3028,George Jones & The Smoky Mountain Boys,2017-02-17,12
3029,Beauty Is...The Final Sessions,2014-04-15,12
3030,Gravity Well,2014-09-09,12
3031,Harmony Ascension Division,2020-04-20,9
3032,The Complete Health & Happiness Recordings,2019-06-14,49
3033,Burn Your Playhouse Down,2008-01-01,12
3034,The Essential Lefty Frizzell,2013-06-04,40
3035,Golden Hits (Original Musicor Records Recordings),2022-07-12,21
3036,Hank 100: Greatest Radio Hits,2023-09-15,25
3037,If You Were Mine,2024-02-03,15
3038,Good Times,2003-01-01,16
3039,Classic Country - Bar Room Favorites,2013-12-12,17
3040,UTOPIA,2023-07-28,19
3041,ASTROWORLD,2018-08-03,17
3042,Birds In The Trap Sing McKnight,2016-09-16,14
3043,HIGHEST IN THE ROOM,2019-10-04,1
3044,Move,2024-06-07,1
3045,Rodeo,2015-09-04,16
3046,While The World Was Burning,2020-11-20,14
3047,Shiver,2024-02-14,1
3048,The Ringmaster,2020-10-09,10
3049,Lost,2022-11-04,1
3050,Echo,2023-08-11,1
3051,(It Goes Like) Nanana [Edit],2023-06-15,1
3052,TAKE IT OFF,2023-06-23,1
3053,Hold Me,2023-03-31,1
3054,Fake ID (Coke & Rum Remix),2022-12-15,1
3055,Honeycomb,2019-05-03,12
3056,Relax My Eyes,2022-11-04,1
3057,Comfort In Chaos,2024-07-12,12
3058,White Light,2015-03-05,14
3059,Do It To It,2021-08-20,1
3060,Test & Recognise (Remixes),2014-08-14,4
3061,Every High,2018-07-11,1
3062,Whole Numbers Play the Basics,2002-09-17,14
3063,Ninja Tune XX (Volume 2),2010-09-20,33
3064,Still Life,2008-07-10,10
3065,Persona,2018-04-13,12
3066,Opus at the End of Everything,2012-02-10,25
3067,New Light,2020-11-06,9
3068,Piety of Ashes,2017-09-01,17
3069,Every High (The Remixes),2018-11-14,5
3070,atr/cal (Piano Solo),2020-10-30,2
3071,Symbol,2005-05-02,13
3072,Grinning Cat,2001-06-04,13
3073,Eighty One,2012-04-02,11
3074,Odyssey / Sonne,2015-05-04,12
3075,Ibb & Obb (Original Soundtrack),2013-08-11,26
3076,Arkhaiomelisidonophunikheratos,2010-08-09,15
3077,Nothing Is Real,2014-05-12,22
3078,April,2017-05-05,16
3079,Captured from Static,2010-03-02,11
3080,Tiny Pause,2015-10-16,10
3081,Patterns & Light,2014-07-22,12
3082,Compositions for Piano,2015-04-02,15
3083,A Book Of Flying,2016-04-01,11
3084,Frozen In Motion,2011-06-07,12
3085,You Are Beautiful At All Times,2006-11-20,12
3086,Sensorimotor,2017-03-03,11
3087,They Know What Ghost Know,2009-05-18,12
3088,Tryshasla,2005-06-05,11
3089,Future Hope,2014-06-24,10
3090,Wandering,2012-06-18,4
3091,Halcyon Days,2011-07-17,10
3092,Exploration and Ascent,2013-05-15,11
3093,Spiderwebbed,2012-10-29,10
3094,Hitori + Kaiso (1998 - 2001),2004-01-27,29
3095,Arboreal,2010-06-08,17
3096,The Information Superhighway,2022-08-26,3
3097,Sound Of Sky,,11
3098,FANTASTIC SUICIDE,2012-11-10,12
3099,Global Underground #46: ANNA - Lisbon,2024-06-21,40
3100,Existenzmaximum - EP,2019-11-29,5
3101,Soundtrack to a Vacant Life,2008-08-15,31
3102,Zetex,2021-09-30,12
3103,"Tape Pieces, Vol. 3",2022-05-03,5
3104,A Midsummer Nice Dream,2004-11-29,13
3105,Where The World Ends,2017-09-08,9
3106,Are You an Axolotl,2002-04-15,15
3107,Autumn Bells,2014-09-22,9
3108,Tagebuch einer Verlorenen,2024-07-12,8
3109,Dormant (Movement 1 Through 7),2018-06-12,7
3110,Arterial,2014-08-05,4
3111,Nightscapes,2015-03-06,10
3112,Confession,2013-05-15,9
3113,Alfredo,2020-05-29,10
3114,Heeriye (feat. Arijit Singh),2023-07-25,1
3115,Bandana,2019-06-28,15
3116,Kids (feat. MKLA),2020-08-14,1
3117,SAGA-II,2019-08-16,7
3118,nadaaniyan,2024-05-19,1
3119,Bismillah,2019-06-07,10
3120,Husn,2023-12-01,1
3121,Jab We Met,2007-09-21,10
3122,Kudmayi (Chillhop),2024-07-17,1
3123,Rocky Aur Rani Kii Prem Kahaani (Original Motion Picture Soundtrack),2024-05-15,15
3124,Stand Off,2018-09-21,1
3125,"Tere Pyaar Mein (From ""Tu Jhoothi Main Makkaar"")",2023-02-01,1
3126,Euphoric Magic,2015-01-15,10
3127,Big Dawgs,2024-07-09,1
3128,"Kesariya (From ""Brahmastra"")",2022-07-17,1
3129,Yeh Jawaani Hai Deewani,2013-03-30,9
3130,Piñata,2014-03-18,17
3131,Dunki,2023-12-20,8
3132,"O Maahi (From ""Dunki"")",2023-12-11,1
3133,94.3 the Reel,2017-09-08,17
3134,Rab Ne Bana Di Jodi,2008-11-06,7
3135,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",2023-07-12,1
3136,Gang Signs (feat. ScHoolboy Q),2021-02-05,1
3137,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],2016-10-26,9
3138,Invisible,2018-10-26,1
3139,Love Aaj Kal (Original Motion Picture Soundtrack),2020-02-14,11
3140,"Ranjha (From ""Shershaah"")",2021-08-05,1
3141,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",2023-02-10,1
3142,Meet Freedom,2020-01-31,1
3143,Kalank (Original Motion Picture Soundtrack),2019-04-14,10
3144,Once Upon A Time In Mumbaai,2010-06-29,11
3145,Om Bheem Bush,2024-03-26,14
3146,"Take Me Home, Country Roads",2024-06-21,1
3147,Brahmastra (Original Motion Picture Soundtrack),2022-10-06,9
3148,Desi Boyz,2011-10-21,10
3149,$oul $old $eparately (Bonus Edition),2022-10-28,20
3150,4 Thangs (feat. Big Sean & Hit-Boy),2020-10-30,1
3151,ABCD 2 (Original Motion Picture Soundtrack),2018-08-24,11
3152,Band Baaja Baaraat,2010-03-11,9
3153,Agent Vinod,2012-02-24,12
3154,Jab Harry Met Sejal (Original Motion Picture Soundtrack),2017-08-03,13
3155,Aaja Nachle,2007-10-18,9
3156,Race 2 (Original Motion Picture Soundtrack),2012-01-25,9
3157,Baarishein,2018-01-12,1
3158,Dev,2021-07-09,6
3159,Aalas Ka Pedh,2015-09-25,9
3160,Suddenly,2024-06-26,2
3161,Alag Aasmaan,2020-07-31,1
3162,"Tu Hai Champion (From ""Chandu Champion"")",2024-05-30,1
3163,"Deva Deva (From ""Brahmastra"")",2022-08-08,1
3164,Once Upon Ay Time In Mumbai Dobaara !,2013-07-22,5
3165,Chhichhore,2019-08-31,7
3166,"Hua Main (From ""ANIMAL"")",2023-10-11,1
3167,Raayan (Original Motion Picture Soundtrack),2024-07-20,5
3168,Ved,2019-07-01,6
3169,Strider,2020-08-13,2
3170,Too Much (feat. Moneybagg Yo),2022-09-02,1
3171,"Tere Hawaale (From ""Laal Singh Chaddha"")",2022-08-04,1
3172,Dilwale (Original Motion Picture Soundtrack),2015-11-17,7
3173,Kasoor,2020-06-30,1
3174,Jannat (Original Motion Picture Soundtrack),2008-03-07,8
3175,"Lutt Putt Gaya (From ""Dunki"")",2023-11-22,1
3176,ANIMAL (TELUGU),2023-11-24,6
3177,"Rangisari (From ""Jugjugg Jeeyo"")",2022-06-06,1
3178,Blissful Dreams,2023-05-24,25
3179,Sun Sala,2021-02-02,1
3180,0.1 flaws and all.,2023-04-20,14
3181,"Good Luck, Babe!",2024-04-05,1
3182,The Rise and Fall of a Midwest Princess,2023-09-22,14
3183,DECIDE,2022-09-16,13
3184,Unreal Unearth: Unheard,2024-03-22,20
3185,Unheard,2024-03-22,4
3186,Shut up My Moms Calling,2020-02-10,1
3187,Hozier (Expanded Edition),2014-09-19,15
3188,Dreamland,2020-08-07,16
3189,Jealous,2019-12-06,3
3190,All The Stars and Boulevards,,11
3191,Onward (Original Motion Picture Soundtrack),2020-02-28,45
3192,Depression Cherry,2015-08-28,9
3193,Picture Show,2012-01-01,11
3194,Good Looking,2022-08-18,3
3195,Blurryface,2015-05-15,14
3196,Mulholland Drive,2021-08-27,15
3197,Let's Skip to the Wedding,2020-08-07,19
3198,Real Love Baby,2016-07-26,1
3199,Summer's Over,2021-10-13,7
3200,Show Me How,2018-02-28,1
3201,Kid Krow,2020-03-20,12
3202,we fell in love in october / October Passed Me By,2018-11-21,3
3203,Heathens,2016-06-16,1
3204,Faye Webster,2017-05-12,10
3205,"Wasteland, Baby!",2019-03-01,14
3206,Beatopia,2022-07-15,14
3207,Static,2013-10-15,11
3208,Atlanta Millionaires Club,2019-05-24,10
3209,Angel Youth,2018-04-26,17
3210,Immunity,2019-08-02,11
3211,Lady Killers II,2024-03-17,1
3212,ARDIPITHECUS,2015-01-11,15
3213,songs,2020-10-23,11
3214,Goodie Bag,2017-11-05,1
3215,Sexy to Someone,2024-05-23,1
3216,Charm,2024-07-12,11
3217,Shut In,2015-05-31,10
3218,Glue Song,2023-02-14,1
3219,These Things Happen,2014-06-20,16
3220,Habits,2010-01-01,8
3221,Prom Queen,2018-08-10,5
3222,Chosen,2017-12-08,7
3223,Narrated For You,2018-11-16,12
3224,Montgomery Ricky,2016-04-08,10
3225,this is what ____ feels like (Vol. 1-4),2022-09-23,12
3226,When It's Dark Out,2015-12-04,17
3227,Songs of Her's,2017-05-12,9
3228,A Tear in Space (Airlock),2024-06-07,1
3229,4EVER,2018-04-27,1
3230,Euphoria (Original Score from the HBO Series),2019-10-04,26
3231,Carrie & Lowell,2015-03-31,11
3232,Flaming Hot Cheetos,2017-06-14,1
3233,Offering,2022-10-26,13
3234,Take A Bite,2024-05-09,1
3235,Shelly,2020-10-30,2
3236,Ocean Eyes,2009-01-01,12
3237,A Night To Remember,2023-10-20,1
3238,Stick Season,2022-10-14,14
3239,The Land Is Inhospitable and So Are We,2023-09-15,11
3240,French Exit,2014-06-05,12
3241,"Don't Forget About Me, Demos",2018-10-16,8
3242,Dial Drunk (with Post Malone),2023-07-18,1
3243,Who Really Cares,2016-02-25,10
3244,I Love You So,2014-11-28,1
3245,What Do You Think About the Car?,2017-04-13,11
3246,Stick Season (We'll All Be Here Forever),2023-06-09,21
3247,Death of a Party Girl,2018-05-08,10
3248,Volcano,2023-08-11,14
3249,Nothing Happens,2019-03-22,11
3250,Enchanted,2007-01-01,15
3251,recently,2019-04-10,5
3252,Twilight,2010-04-20,14
3253,"How to: Friend, Love, Freefall",2018-04-06,13
3254,Freaks,2021-05-15,1
3255,Puberty 2,2016-06-17,11
3256,Be the Cowboy,2018-08-17,14
3257,Running,2021-07-20,9
3258,Pineapple Sunrise,2023-03-03,11
3259,Everything So Far,2015-10-15,21
3260,Stick Season (Forever),2024-02-09,30
3261,Woodstock,2017-06-16,10
3262,Linger / Heading For The Door (Sirius XM Session),2024-05-31,2
3263,Lil Boo Thang,2023-08-18,1
3264,Changes,,10
3265,Notion,2021-12-02,1
3266,Imaginary Appalachia,2015-06-02,7
3267,Treehouse,2011-01-17,1
3268,Looking Out for You,2016-01-15,1
3269,SIN MIEDO,2024-07-15,1
3270,don't rely on other men,2024-06-17,1
3271,To the Pain (Deluxe Edition),2019-12-25,18
3272,L.D. 50,2000-08-13,17
3273,Life,2001-12-06,14
3274,Spit,2000-01-11,12
3275,Mudvayne,2009-12-18,11
3276,"Reise, Reise",2004-09-27,11
3277,OFFLINE!,2021-10-31,20
3278,Veteran,2018-01-19,19
3279,Shadow Zone,2003-10-07,13
3280,EP!,2020-11-06,9
3281,XIII,2003-01-01,14
3282,Year Of The Spider,,14
3283,Volatile Times,2011-03-18,14
3284,SCARING THE HOES,2023-03-24,14
3285,Lost and Found,,12
3286,The Money Store,2012-04-23,13
3287,Helter Skelter,2018-07-11,1
3288,Welcome,2002-09-30,12
3289,Two,2004-06-22,11
3290,Zeit,2022-04-29,11
3291,The Slip,2008-06-12,10
3292,THE PALE EMPEROR,2015-01-01,10
3293,Year Of The Spider,2003-05-13,14
3294,Through The Eyes,2001-10-30,13
3295,Recoil (Explicit Content U.S. Version),2004-07-13,14
3296,Scars (Expanded Edition),2011-10-07,15
3297,Seasons,2003-10-07,12
3298,The End Of All Things To Come,,17
3299,C Is For (Please Insert Sophomoric Genitalia Reference Here),2009-11-10,6
3300,Perseverance,2002-01-01,16
3301,Anyone For Doomsday?,,13
3302,The Electric Warlock Acid Witch Satanic Orgy Celebration Dispenser,2016-04-29,12
3303,LP!,2021-10-22,18
3304,Supremacy,2006-07-27,13
3305,"Past, Present & Future",,19
3306,The New Game,2008-11-14,11
3307,Adema,2001-08-20,12
3308,Personal Jesus,2004-01-01,1
3309,V Is For Vagina,,11
3310,Winter Kills (Deluxe Version),2013-08-23,13
3311,Animosity,2001-11-13,13
3312,Introduction To Mayhem,2000-01-01,18
3313,The Return,2014-09-30,13
3314,WWE Forceable Entry,2002-01-03,18
3315,HELLYEAH,2007-04-10,12
3316,Kani + Remixes,2020-07-24,9
3317,Kani,2014-03-22,4
3318,Phone to Logos,2016-09-10,13
3319,Chronosphere,2019-05-07,9
3320,Shallow,2014-02-18,3
3321,Eat What You Kill,2020-09-05,1
3322,Ta Bikaran,2024-04-25,1
3323,Dystopian Gate,2020-01-14,9
3324,Kaziwa,2018-05-04,12
3325,Bang (Remix),2013-08-31,1
3326,Shadows of Forgotten Legends,2020-01-21,9
3327,Divine Timing Is Intuitive,2023-02-16,1
3328,Dri:m Wan; Därk Blü,2020-02-06,9
3329,"Dark Complex, Pt. 2 (2024 Remastered Version)",2024-06-03,15
3330,Beyond the Event Horizon,2023-08-22,8
3331,Living in the Grayland,2014-12-19,10
3332,Sallaw,2019-03-01,4
3333,Revenge at All Costs,2022-01-21,11
3334,Stardust,2017-01-24,7
3335,Interdimensional,2024-02-06,9
3336,Sorrow for an Unfinished Dream,2019-04-22,10
3337,"Texture Synthesis, Vol​.​ 1",2024-06-03,4
3338,Aftermath,2018-11-06,9
3339,Edge of Solitude,2018-06-12,9
3340,Back to Beyond,2021-05-12,8
3341,I AKA I,2016-04-01,15
3342,Long Way Home,2024-06-28,2
3343,Sound System Persepolis,2024-07-12,5
3344,They Sing Sagas of My Death (Live),2022-03-07,6
3345,Reflective Souls,2023-02-17,4
3346,Immortal Identity,2013-01-01,9
3347,Evicted In The Morning,2023-02-24,9
3348,"TEXTURE SYNTHESIS, Vol​​​.​​​ 2",2024-06-03,4
3349,Cartelane,2022-01-06,1
3350,Evin,2019-07-07,1
3351,Land,2014-03-22,8
3352,Echoes of the Falling Memories,2023-12-26,1
3353,Eloah Burns Out,2023-10-03,8
3354,Kyori,,1
3355,Light meteors crashing around you will not confuse you,2024-04-04,12
3356,Gods,2024-05-17,1
3357,Forsaken,2017-08-22,8
3358,Scattered Memories,2019-02-15,10
3359,Tomb of Seers,2017-02-21,8
3360,REMS,2018-06-29,7
3361,The Infinite Void,2022-09-13,10
3362,Altered Dimensions,2015-02-28,8
3363,Between Green,2013-04-23,10
3364,Gomrok,2016-05-11,1
3365,New Bloom,2011-11-08,1
3366,Vintage Effort,2018-01-14,25
3367,Absence of Motion,2015-08-25,9
3368,Azrael,2023-07-19,1
3369,Ministry of Tall Tales,2024-02-29,9
3370,In Pursuit of Dreams,2015-10-28,14
3371,Yasuke,2021-04-30,26
3372,You're Dead!,2014-10-06,19
3373,L.D.K. Lounge Designers Killer,2005-09-21,10
3374,メフィスト,2023-04-20,1
3375,GOLDEN,2023-11-03,11
3376,火炎(Full Edition),2019-01-30,4
3377,01,2023-10-07,1
3378,History Maker,2016-10-07,1
3379,Without a Light,2021-10-01,1
3380,Tropical Storm,2002-01-01,13
3381,Partie Traumatic,2008-07-22,11
3382,I Love My Life - Single,2011-11-21,1
3383,Flamagra,2019-05-24,27
3384,Dutty Whine,2013-04-11,1
3385,Rapture,2019-03-14,5
3386,Stronger We Get,2012-01-23,18
3387,Top Prize,2021-05-14,14
3388,Party Animal,2017-09-15,1
3389,Protocol,2021-11-12,2
3390,So Mi Like It,2014-11-28,5
3391,Good 2 Go,2003-12-02,20
3392,WYFT (WEH YUH FIND THIS),2024-07-05,1
3393,Boss,2023-03-31,2
3394,Slow Motion,2021-05-14,1
3395,PLAY,2019-02-28,1
3396,Family,2017-10-30,2
3397,Let It Be (Remastered),2024-07-19,1
3398,20 Matic,2024-06-21,1
3399,Give It All To Me,2013-01-01,1
3400,Love Yuh Everything,2015-04-09,2
3401,Ova Dweet - Single,2016-04-28,1
3402,A Thousand Times,2023-06-02,1
3403,Last Summer,2021-02-05,1
3404,Gvnman Shift,2021-08-22,1
3405,Parts Of The Puzzle,2019-10-04,17
3406,Mr. Brooks...A Better Tomorrow,2009-03-02,17
3407,The Beat Goes On,,17
3408,Great Is He,2023-01-27,17
3409,Pon Di Gaza 2.0,2010-03-09,46
3410,ROCK IT,2017-06-06,1
3411,The Room,2022-06-16,2
3412,Drift (Remix),2023-12-15,1
3413,Addicted (Produced by Anju Blaxx),2017-10-20,1
3414,Mobster,2021-11-05,1
3415,Unfaithful Games,2020-03-20,1
3416,Slow Motion,2023-02-14,1
3417,Spoil You - Single,2016-11-18,2
3418,Reset EP,2007-10-01,6
3419,THE BOYS (Theme Song),2021-03-19,1
3420,REGGAE Music Again,2012-04-09,20
3421,History,2022-04-08,2
3422,Brik Pan Brik,2019-10-04,2
3423,All Over Again,2024-07-12,1
3424,Haters and Fools (Deluxe Edition),2024-07-12,4
3425,Kingston Story (Deluxe Edition),,16
3426,It Bend Like Banana,2011-10-26,1
3427,Spend A Money,2024-07-19,1
3428,Di Genius Presents-Labwork Vol.2,2010-05-11,14
3429,Raw as Eva,2014-08-06,12
3430,Settle Down (Destiny),2012-02-16,1
3431,D.O.B.,2010-06-14,15
3432,23,2021-12-23,2
3433,The Prodigy,,35
3434,Cosmogramma,2010-05-03,17
3435,RATATATA,2024-05-23,1
3436,BABYMETAL,2015-05-11,15
3437,Expressions,2008-05-21,32
3438,METALI!! (feat. Tom Morello),2023-08-17,1
3439,METAL GALAXY,2019-10-11,14
3440,METAL RESISTANCE,2016-04-01,12
3441,BxMxC,2020-10-09,1
3442,THE OTHER ONE,2023-03-24,10
3443,ぱみゅぱみゅレボリューション,2012-01-11,12
3444,Find Your People,2023-03-08,2
3445,なんだこれくしょん,2013-06-26,12
3446,PAiNT it BLACK,2018-01-19,1
3447,HYPER GROOVE 1,2001-07-25,13
3448,Perfume～Complete Best～,2006-08-02,12
3449,エレクトロ・ワールド,,2
3450,Kyary Pamyu Pamyu Songs for Music Festival - フェスで聴きたいきゃりーぱみゅぱみゅ,2022-04-15,6
3451,バレッタ TypeD,2013-11-27,6
3452,Distortion,2018-05-08,1
3453,Protect You,2024-07-05,1
3454,Wreck-It Ralph,2012-01-01,25
3455,innocent arrogance,2023-04-02,1
3456,LEVEL3,2013-10-16,14
3457,KPP BEST,2016-05-25,24
3458,Monochrome,2022-11-17,2
3459,10th Anniversary Best Vol.1,2023-08-02,14
3460,WORLD DOMINATION,2018-02-14,15
3461,Only Man She Want,2011-11-08,1
3462,Unleash,2022-09-21,8
3463,犬夜叉 BEST ALBUM 主題歌集,2021-12-24,15
3464,Not Killed,2021-11-10,2
3465,"Tv Anime ""Fairy Tail"" Op & Ed Theme Songs Vol. 1",2011-08-17,10
3466,レナセールセレナーデ,2024-06-28,1
3467,Daydreaming/Choose me,,3
3468,BiSH THE BEST,2023-06-28,31
3469,LEGEND – METAL GALAXY [DAY 2],2020-09-09,12
3470,白金の夜明け,2016-02-17,14
3471,Shambles,2023-08-04,1
3472,最Ψ最好調！,2016-11-02,8
3473,New Beginning,,9
3474,10 BABYMETAL BUDOKAN (LIVE),2021-09-29,13
3475,GAME,,12
3476,Different,2020-12-02,3
3477,Ensemble Berserk,2022-07-27,11
3478,CARROTS and STiCKS,2019-07-03,14
3479,次の足跡 Type A <初回限定盤>,2014-01-22,25
3480,deep blue,2020-08-05,11
3481,Black Pentagram,2016-12-29,3
3482,Divine Attack - Shingeki -,2022-10-20,1
3483,huma-rhythm,2002-01-30,14
3484,Vampir,2015-04-26,5
3485,Sense,2021-10-27,3
3486,ここにいたこと(初回限定盤),2011-06-08,16
3487,Fetty Wap (Deluxe),2015-09-25,20
3488,679 (feat. Remy Boyz),2015-06-29,1
3489,Come Away With Me (Super Deluxe Edition),2002-02-26,44
3490,Feels Like Home,2004-01-01,13
3491,It's Time,2005-02-07,13
3492,SPECIALZ,2023-09-01,1
3493,HELP EVER HURT NEVER,2020-05-20,11
3494,ランプ幻想,2008-12-03,11
3495,Dove (Doll Ver),2019-05-01,1
3496,Michael Bublé,,13
3497,Crazy Love,2009-10-06,13
3498,アイドル,2023-04-12,1
3499,Fantastic Magic,2014-08-27,10
3500,Call Me Irresponsible,2007-04-27,13
3501,Ado's Utattemita Album,2023-12-13,10
3502,THE BOOK,2021-01-06,9
3503,絶対零度,2024-04-05,1
3504,UNDEAD,2024-07-01,1
3505,Kyougen,2022-01-26,14
3506,Everyday,2001-02-27,12
3507,夜に駆ける,2019-12-15,1
3508,THE BOOK 3,2023-10-04,10
3509,NIGHT DANCER,2022-08-19,1
3510,THE BOOK 2,2021-12-01,8
3511,Busted Stuff,2002-07-16,11
3512,UTA'S SONGS ONE PIECE FILM RED,2022-08-10,8
3513,MIRROR,2024-05-30,1
3514,LOVE ALL SERVE ALL,2022-03-23,11
3515,The Essential Bangles,,15
3516,Chansons,2013-01-29,12
3517,"Ado ""Ready For My Show Playlist""",2024-02-06,25
3518,Hush-Hush,2024-07-01,1
3519,晴る,2024-01-05,1
3520,Comedy,2022-04-08,1
3521,うっせぇわ,2020-10-23,1
3522,HOLIDAYS IN THE SUN,2010-07-14,13
3523,For Lovers,2004-02-11,8
3524,負け犬にアンコールはいらない,2018-05-09,9
3525,Kirari Remixes (Asia Edition),2022-01-14,9
3526,Milk,2015-02-25,8
3527,Big Whiskey and the GrooGrux King (Expanded Edition),2009-06-02,20
3528,ただ声一つ,2021-12-22,1
3529,夏草が邪魔をする,2017-06-28,7
3530,Suzume (Motion Picture Soundtrack),2022-11-10,29
3531,Red Swan,2018-10-03,2
3532,怪物,2021-01-06,1
3533,劇場,2023-12-20,13
3534,RuLe,2024-07-05,1
3535,Butterfly Effect,2017-10-25,14
3536,Day Breaks,2016-10-05,12
3537,Are We There,2014-05-27,11
3538,Best Of Montell Jordan,2015-09-25,11
3539,Show,2023-09-06,1
3540,花になって - Be a flower,2023-10-29,1
3541,Cinnamon Curls,2024-06-13,2
3542,アンサンブル・プレイ,2022-09-07,12
3543,MUKANJYO,2019-08-02,1
3544,Tokyo Calling,2023-10-20,1
3545,Overdose,2022-09-07,1
3546,Know.,2018-08-10,10
3547,Geography,2018-04-06,13
3548,The Green,2010-02-02,13
3549,Awfully Apeelin',2016-08-27,5
3550,"America, Location 12",2017-06-02,14
3551,What Could Be Better,2020-08-28,10
3552,Concentrate,2018-06-15,11
3553,Definitive Pop: Bobby Darin,2007-02-05,30
3554,Boku no Sensou,2021-02-22,2
3555,The Ultimate Bobby Darin,2004-11-23,17
3556,Cornell 5/8/77 (Live),2017-05-05,20
3557,Made Up Mind,2013-08-16,11
3558,Georgia Warhorse,2010-08-24,11
3559,Suzume,2022-09-30,1
3560,SOUVENIR,2022-09-29,1
3561,more than words,2023-09-01,1
3562,Travelogue: Blues Traveler Classics,2002-01-01,17
3563,Delusion:All,2024-07-12,1
3564,Z,2005-10-04,10
3565,The Legendary Bobby Darin,2004-09-28,24
3566,Remind Me Tomorrow,2019-01-18,10
3567,Devil,2020-03-04,11
3568,運命,2024-04-04,1
3569,Plump (Chapters 1 & 2),2017-04-28,28
3570,ソルファ,2004-10-20,12
3571,SDIB,2007-01-01,10
3572,ソングオブザデッド,2023-07-09,1
3573,Your Name.,2016-08-24,27
3574,The Best Of / 20th Century Masters The Millennium Collection,2005-01-01,12
3575,THE SIDE EFFECTS,2019-08-28,12
3576,サラマンダー,2022-01-08,2
3577,Sleep Walking Orchestra,2023-12-11,1
3578,Open α Door,2023-07-26,12
3579,GHOST,2016-09-28,13
3580,Ol' Glory (Deluxe Edition),2015-02-23,13
3581,誰我為,2024-05-04,1
3582,Come Tomorrow,2018-06-08,14
3583,赤い罠(who loves it?) / ADAMAS,2018-12-12,4
3584,地方都市のメメント・モリ,2017-12-13,12
3585,Summertime,2023-06-21,1
3586,ライラック,2024-04-11,1
3587,BUG,2022-07-09,1
3588,Editorial,2021-08-18,14
3589,It Still Moves,2003-09-09,12
3590,Vengeance,2024-02-11,1
3591,The Very Best of the Grateful Dead,2003-09-16,17
3592,The Joy of Music,2022-03-11,13
3593,＊〜アスタリスク〜,,4
3594,Chime,2019-03-13,14
3595,TOTEP,2018-02-20,4
3596,Eye of the Storm,2019-02-15,13
3597,Hamilton (Original Broadway Cast Recording),2015-09-25,46
